"id","gender","age_grp","wave","country","response","lower","upper","age"
11193,"female","41-50",10,"PH","No",41,50,48
11194,"female","41-50",10,"PH","No",41,50,50
11195,"female","41-50",10,"PH","Yes",41,50,44
11196,"female","41-50",10,"PH","Yes",41,50,43
11197,"female","41-50",10,"PH","Yes",41,50,50
11198,"female","41-50",10,"PH","Don't Know",41,50,42
11199,"female","41-50",10,"PH","Yes",41,50,46
11200,"male","51-60",10,"PH","No",51,60,59
11201,"male","51-60",10,"PH","Yes",51,60,56
11202,"male","51-60",10,"PH","Don't Know",51,60,53
11203,"male","51-60",10,"PH","Yes",51,60,54
11204,"male","51-60",10,"PH","Yes",51,60,59
11205,"male","51-60",10,"PH","Yes",51,60,52
11206,"male","51-60",10,"PH","Don't Know",51,60,55
11207,"male","51-60",10,"PH","Don't Know",51,60,52
11208,"male","51-60",10,"PH","Don't Know",51,60,60
11209,"male","51-60",10,"PH","Yes",51,60,52
11210,"male","51-60",10,"PH","Yes",51,60,57
11211,"male","51-60",10,"PH","Yes",51,60,55
11212,"male","51-60",10,"PH","Yes",51,60,60
11213,"male","51-60",10,"PH","No",51,60,51
11214,"male","51-60",10,"PH","Yes",51,60,57
11215,"male","51-60",10,"PH","Yes",51,60,60
11216,"male","51-60",10,"PH","Yes",51,60,54
11217,"male","51-60",10,"PH","Yes",51,60,53
11218,"male","51-60",10,"PH","Don't Know",51,60,57
11219,"male","51-60",10,"PH","Yes",51,60,59
11220,"male","51-60",10,"PH","Don't Know",51,60,54
11221,"male","51-60",10,"PH","Yes",51,60,57
11222,"male","51-60",10,"PH","Yes",51,60,54
11223,"male","51-60",10,"PH","No",51,60,59
11224,"male","51-60",10,"PH","Yes",51,60,51
11225,"male","51-60",10,"PH","Don't Know",51,60,57
11226,"male","51-60",10,"PH","No",51,60,52
11227,"male","51-60",10,"PH","No",51,60,55
11228,"male","51-60",10,"PH","Yes",51,60,54
11229,"male","51-60",10,"PH","Yes",51,60,60
11230,"male","51-60",10,"PH","Don't Know",51,60,60
11231,"male","51-60",10,"PH","Don't Know",51,60,57
11232,"male","51-60",10,"PH","Don't Know",51,60,60
11233,"male","51-60",10,"PH","Yes",51,60,51
11234,"male","51-60",10,"PH","Yes",51,60,59
11235,"male","51-60",10,"PH","Yes",51,60,52
11236,"male","51-60",10,"PH","Yes",51,60,55
11237,"male","51-60",10,"PH","Yes",51,60,51
11238,"male","51-60",10,"PH","Yes",51,60,60
11239,"male","51-60",10,"PH","No",51,60,54
11240,"male","51-60",10,"PH","No",51,60,55
11241,"male","51-60",10,"PH","Yes",51,60,59
11242,"male","51-60",10,"PH","Yes",51,60,58
11243,"male","51-60",10,"PH","Don't Know",51,60,53
11244,"male","51-60",10,"PH","Don't Know",51,60,56
11245,"male","51-60",10,"PH","Don't Know",51,60,55
11246,"male","51-60",10,"PH","Yes",51,60,58
11247,"male","51-60",10,"PH","No",51,60,53
11248,"male","51-60",10,"PH","Yes",51,60,51
11249,"male","51-60",10,"PH","Don't Know",51,60,54
11250,"male","51-60",10,"PH","Yes",51,60,51
11251,"male","51-60",10,"PH","Yes",51,60,56
11252,"male","51-60",10,"PH","Yes",51,60,57
11253,"male","51-60",10,"PH","Yes",51,60,51
11254,"male","51-60",10,"PH","Don't Know",51,60,55
11255,"male","51-60",10,"PH","No",51,60,53
11256,"male","51-60",10,"PH","No",51,60,53
11257,"male","51-60",10,"PH","Yes",51,60,59
11258,"female","51-60",10,"PH","Don't Know",51,60,57
11259,"female","51-60",10,"PH","Yes",51,60,53
11260,"female","51-60",10,"PH","No",51,60,51
11261,"female","51-60",10,"PH","Yes",51,60,60
11262,"female","51-60",10,"PH","Yes",51,60,54
11263,"female","51-60",10,"PH","No",51,60,53
11264,"female","51-60",10,"PH","Yes",51,60,52
11265,"female","51-60",10,"PH","Yes",51,60,59
11266,"female","51-60",10,"PH","Yes",51,60,54
11267,"female","51-60",10,"PH","Yes",51,60,54
11268,"female","51-60",10,"PH","Yes",51,60,53
11269,"female","51-60",10,"PH","Yes",51,60,52
11270,"female","51-60",10,"PH","Don't Know",51,60,53
11271,"female","51-60",10,"PH","Yes",51,60,54
11272,"female","51-60",10,"PH","Don't Know",51,60,57
11273,"female","51-60",10,"PH","Don't Know",51,60,52
11274,"female","51-60",10,"PH","Yes",51,60,54
11275,"female","51-60",10,"PH","No",51,60,51
11276,"female","51-60",10,"PH","Don't Know",51,60,53
11277,"female","51-60",10,"PH","Don't Know",51,60,55
11278,"female","51-60",10,"PH","Don't Know",51,60,52
11279,"female","51-60",10,"PH","No",51,60,56
11280,"female","51-60",10,"PH","No",51,60,52
11281,"female","51-60",10,"PH","Don't Know",51,60,51
11282,"female","51-60",10,"PH","Yes",51,60,58
11283,"female","51-60",10,"PH","No",51,60,53
11284,"female","51-60",10,"PH","Yes",51,60,55
11285,"female","51-60",10,"PH","Don't Know",51,60,52
11286,"female","51-60",10,"PH","Yes",51,60,51
11287,"female","51-60",10,"PH","Yes",51,60,55
11288,"female","51-60",10,"PH","Don't Know",51,60,53
11289,"female","51-60",10,"PH","Yes",51,60,56
11290,"female","51-60",10,"PH","Yes",51,60,60
11291,"female","51-60",10,"PH","Don't Know",51,60,55
11292,"female","51-60",10,"PH","No",51,60,54
11293,"female","51-60",10,"PH","No",51,60,53
11294,"female","51-60",10,"PH","No",51,60,59
11295,"female","51-60",10,"PH","Yes",51,60,57
11296,"female","51-60",10,"PH","Yes",51,60,52
11297,"female","51-60",10,"PH","Don't Know",51,60,56
11298,"female","51-60",10,"PH","No",51,60,55
11299,"female","51-60",10,"PH","No",51,60,54
11300,"female","51-60",10,"PH","Don't Know",51,60,60
11301,"female","51-60",10,"PH","Don't Know",51,60,58
11302,"female","51-60",10,"PH","No",51,60,60
11303,"female","51-60",10,"PH","Yes",51,60,56
11304,"female","51-60",10,"PH","Yes",51,60,57
11305,"female","51-60",10,"PH","Don't Know",51,60,58
11306,"female","51-60",10,"PH","Don't Know",51,60,56
11307,"female","51-60",10,"PH","Don't Know",51,60,51
11308,"female","51-60",10,"PH","Don't Know",51,60,60
11309,"female","51-60",10,"PH","No",51,60,54
11310,"female","51-60",10,"PH","Yes",51,60,55
11311,"female","51-60",10,"PH","Yes",51,60,57
11312,"female","51-60",10,"PH","Yes",51,60,54
11313,"female","51-60",10,"PH","No",51,60,56
11314,"female","51-60",10,"PH","No",51,60,57
11315,"female","51-60",10,"PH","Don't Know",51,60,51
11316,"female","51-60",10,"PH","Yes",51,60,59
11317,"female","51-60",10,"PH","Yes",51,60,51
11318,"female","51-60",10,"PH","Yes",51,60,58
11319,"female","51-60",10,"PH","Yes",51,60,54
11320,"male","20-30",11,"PH","Don't Know",20,30,23
11321,"male","20-30",11,"PH","Don't Know",20,30,28
11322,"male","20-30",11,"PH","No",20,30,24
11323,"male","20-30",11,"PH","Yes",20,30,24
11324,"male","20-30",11,"PH","Don't Know",20,30,29
11325,"male","20-30",11,"PH","No",20,30,26
11326,"male","20-30",11,"PH","Yes",20,30,22
11327,"male","20-30",11,"PH","Yes",20,30,27
11328,"male","20-30",11,"PH","Yes",20,30,28
11329,"male","20-30",11,"PH","No",20,30,27
11330,"male","20-30",11,"PH","No",20,30,30
11331,"male","20-30",11,"PH","Yes",20,30,25
11332,"male","20-30",11,"PH","Don't Know",20,30,27
11333,"male","20-30",11,"PH","Don't Know",20,30,25
11334,"male","20-30",11,"PH","No",20,30,30
11335,"male","20-30",11,"PH","Yes",20,30,24
11336,"male","20-30",11,"PH","Yes",20,30,23
11337,"male","20-30",11,"PH","No",20,30,21
11338,"male","20-30",11,"PH","Yes",20,30,20
11339,"male","20-30",11,"PH","Yes",20,30,29
11340,"male","20-30",11,"PH","Yes",20,30,26
11341,"male","20-30",11,"PH","Yes",20,30,28
11342,"male","20-30",11,"PH","No",20,30,27
11343,"male","20-30",11,"PH","Yes",20,30,26
11344,"male","20-30",11,"PH","No",20,30,22
11345,"male","20-30",11,"PH","Don't Know",20,30,27
11346,"male","20-30",11,"PH","Yes",20,30,23
11347,"male","20-30",11,"PH","Yes",20,30,25
11348,"male","20-30",11,"PH","Don't Know",20,30,22
11349,"male","20-30",11,"PH","No",20,30,26
11350,"male","20-30",11,"PH","No",20,30,29
11351,"male","20-30",11,"PH","No",20,30,25
11352,"male","20-30",11,"PH","Don't Know",20,30,22
11353,"male","20-30",11,"PH","Don't Know",20,30,28
11354,"male","20-30",11,"PH","Yes",20,30,29
11355,"male","20-30",11,"PH","Don't Know",20,30,24
11356,"male","20-30",11,"PH","Yes",20,30,24
11357,"male","20-30",11,"PH","Yes",20,30,25
11358,"male","20-30",11,"PH","Yes",20,30,20
11359,"male","20-30",11,"PH","Yes",20,30,22
11360,"male","20-30",11,"PH","Yes",20,30,26
11361,"male","20-30",11,"PH","Yes",20,30,28
11362,"male","20-30",11,"PH","Yes",20,30,27
11363,"male","20-30",11,"PH","Don't Know",20,30,29
11364,"male","20-30",11,"PH","Yes",20,30,23
11365,"male","20-30",11,"PH","Yes",20,30,21
11366,"male","20-30",11,"PH","No",20,30,21
11367,"male","20-30",11,"PH","No",20,30,30
11368,"male","20-30",11,"PH","Yes",20,30,29
11369,"male","20-30",11,"PH","Yes",20,30,22
11370,"male","20-30",11,"PH","Don't Know",20,30,29
11371,"male","20-30",11,"PH","Yes",20,30,30
11372,"male","20-30",11,"PH","Yes",20,30,22
11373,"male","20-30",11,"PH","Yes",20,30,26
11374,"male","20-30",11,"PH","Yes",20,30,23
11375,"male","20-30",11,"PH","No",20,30,20
11376,"male","20-30",11,"PH","No",20,30,23
11377,"male","20-30",11,"PH","Yes",20,30,26
11378,"male","20-30",11,"PH","Don't Know",20,30,25
11379,"male","20-30",11,"PH","Yes",20,30,27
11380,"male","20-30",11,"PH","Yes",20,30,28
11381,"male","20-30",11,"PH","Don't Know",20,30,22
11382,"male","20-30",11,"PH","Yes",20,30,23
11383,"male","20-30",11,"PH","Don't Know",20,30,28
11384,"male","20-30",11,"PH","Yes",20,30,30
11385,"male","20-30",11,"PH","Don't Know",20,30,27
11386,"male","20-30",11,"PH","Don't Know",20,30,20
11387,"male","20-30",11,"PH","No",20,30,25
11388,"male","20-30",11,"PH","Yes",20,30,21
11389,"male","20-30",11,"PH","Don't Know",20,30,26
11390,"male","20-30",11,"PH","Yes",20,30,23
11391,"male","20-30",11,"PH","Yes",20,30,24
11392,"male","20-30",11,"PH","Yes",20,30,30
11393,"male","20-30",11,"PH","Don't Know",20,30,22
11394,"male","20-30",11,"PH","No",20,30,21
11395,"male","20-30",11,"PH","No",20,30,25
11396,"male","20-30",11,"PH","Don't Know",20,30,20
11397,"male","20-30",11,"PH","Don't Know",20,30,25
11398,"male","20-30",11,"PH","Yes",20,30,24
11399,"male","20-30",11,"PH","Yes",20,30,26
11400,"male","20-30",11,"PH","Yes",20,30,26
11401,"male","20-30",11,"PH","Yes",20,30,30
11402,"male","20-30",11,"PH","Yes",20,30,23
11403,"male","20-30",11,"PH","Don't Know",20,30,29
11404,"male","20-30",11,"PH","Yes",20,30,30
11405,"male","20-30",11,"PH","Yes",20,30,28
11406,"male","20-30",11,"PH","Yes",20,30,30
11407,"male","20-30",11,"PH","Yes",20,30,30
11408,"male","20-30",11,"PH","Yes",20,30,21
11409,"male","20-30",11,"PH","Don't Know",20,30,27
11410,"male","20-30",11,"PH","No",20,30,29
11411,"male","20-30",11,"PH","Yes",20,30,28
11412,"male","20-30",11,"PH","Yes",20,30,21
11413,"male","20-30",11,"PH","No",20,30,27
11414,"male","20-30",11,"PH","Yes",20,30,21
11415,"male","20-30",11,"PH","Yes",20,30,24
11416,"male","20-30",11,"PH","Yes",20,30,30
11417,"male","20-30",11,"PH","Don't Know",20,30,30
11418,"male","20-30",11,"PH","No",20,30,28
11419,"male","20-30",11,"PH","Yes",20,30,23
11420,"male","20-30",11,"PH","Yes",20,30,24
11421,"male","20-30",11,"PH","Yes",20,30,27
11422,"male","20-30",11,"PH","Don't Know",20,30,28
11423,"male","20-30",11,"PH","No",20,30,30
11424,"male","20-30",11,"PH","No",20,30,28
11425,"male","20-30",11,"PH","Yes",20,30,29
11426,"male","20-30",11,"PH","Yes",20,30,26
11427,"male","20-30",11,"PH","No",20,30,24
11428,"male","20-30",11,"PH","No",20,30,24
11429,"male","20-30",11,"PH","Don't Know",20,30,30
11430,"male","20-30",11,"PH","Yes",20,30,26
11431,"male","20-30",11,"PH","No",20,30,26
11432,"male","20-30",11,"PH","No",20,30,23
11433,"male","20-30",11,"PH","No",20,30,22
11434,"male","20-30",11,"PH","Yes",20,30,22
11435,"male","20-30",11,"PH","Don't Know",20,30,29
11436,"male","20-30",11,"PH","Don't Know",20,30,24
11437,"male","20-30",11,"PH","No",20,30,24
11438,"male","20-30",11,"PH","Yes",20,30,25
11439,"male","20-30",11,"PH","No",20,30,22
11440,"male","20-30",11,"PH","No",20,30,24
11441,"male","20-30",11,"PH","Yes",20,30,28
11442,"male","20-30",11,"PH","No",20,30,30
11443,"male","20-30",11,"PH","Don't Know",20,30,20
11444,"male","20-30",11,"PH","Don't Know",20,30,27
11445,"male","20-30",11,"PH","Yes",20,30,23
11446,"male","20-30",11,"PH","Don't Know",20,30,20
11447,"male","20-30",11,"PH","Yes",20,30,30
11448,"male","20-30",11,"PH","No",20,30,29
11449,"male","20-30",11,"PH","No",20,30,30
11450,"male","20-30",11,"PH","Don't Know",20,30,28
11451,"male","20-30",11,"PH","Don't Know",20,30,24
11452,"male","20-30",11,"PH","Yes",20,30,24
11453,"male","20-30",11,"PH","Yes",20,30,22
11454,"male","20-30",11,"PH","Yes",20,30,27
11455,"male","20-30",11,"PH","Yes",20,30,20
11456,"male","20-30",11,"PH","Don't Know",20,30,30
11457,"male","20-30",11,"PH","Yes",20,30,26
11458,"male","20-30",11,"PH","Yes",20,30,26
11459,"male","20-30",11,"PH","Don't Know",20,30,29
11460,"male","20-30",11,"PH","Yes",20,30,23
11461,"male","20-30",11,"PH","Yes",20,30,27
11462,"male","20-30",11,"PH","Yes",20,30,21
11463,"male","20-30",11,"PH","Don't Know",20,30,26
11464,"male","20-30",11,"PH","No",20,30,20
11465,"male","20-30",11,"PH","Yes",20,30,28
11466,"male","20-30",11,"PH","Yes",20,30,30
11467,"male","20-30",11,"PH","Yes",20,30,24
11468,"male","20-30",11,"PH","No",20,30,26
11469,"male","20-30",11,"PH","Yes",20,30,23
11470,"male","20-30",11,"PH","Yes",20,30,29
11471,"male","20-30",11,"PH","Don't Know",20,30,23
11472,"male","20-30",11,"PH","Yes",20,30,24
11473,"male","20-30",11,"PH","Yes",20,30,22
11474,"male","20-30",11,"PH","No",20,30,23
11475,"male","20-30",11,"PH","Don't Know",20,30,21
11476,"male","20-30",11,"PH","Yes",20,30,22
11477,"male","20-30",11,"PH","No",20,30,21
11478,"male","20-30",11,"PH","Yes",20,30,29
11479,"male","20-30",11,"PH","Don't Know",20,30,24
11480,"male","20-30",11,"PH","Yes",20,30,28
11481,"male","20-30",11,"PH","No",20,30,21
11482,"male","20-30",11,"PH","Yes",20,30,21
11483,"male","20-30",11,"PH","Don't Know",20,30,29
11484,"male","20-30",11,"PH","Don't Know",20,30,20
11485,"male","20-30",11,"PH","Don't Know",20,30,24
11486,"male","20-30",11,"PH","No",20,30,20
11487,"male","20-30",11,"PH","Yes",20,30,30
11488,"male","20-30",11,"PH","Don't Know",20,30,30
11489,"male","20-30",11,"PH","Yes",20,30,27
11490,"male","20-30",11,"PH","No",20,30,23
11491,"male","20-30",11,"PH","Yes",20,30,25
11492,"male","20-30",11,"PH","Yes",20,30,23
11493,"male","20-30",11,"PH","Don't Know",20,30,30
11494,"male","20-30",11,"PH","Yes",20,30,30
11495,"male","20-30",11,"PH","Yes",20,30,22
11496,"male","20-30",11,"PH","Don't Know",20,30,21
11497,"male","20-30",11,"PH","Don't Know",20,30,21
11498,"male","20-30",11,"PH","No",20,30,25
11499,"male","20-30",11,"PH","No",20,30,23
11500,"male","20-30",11,"PH","Don't Know",20,30,26
11501,"male","20-30",11,"PH","Yes",20,30,21
11502,"male","20-30",11,"PH","Yes",20,30,27
11503,"male","20-30",11,"PH","Don't Know",20,30,20
11504,"male","20-30",11,"PH","Yes",20,30,20
11505,"male","20-30",11,"PH","Don't Know",20,30,21
11506,"male","20-30",11,"PH","Don't Know",20,30,20
11507,"male","20-30",11,"PH","Don't Know",20,30,27
11508,"male","20-30",11,"PH","Don't Know",20,30,29
11509,"male","20-30",11,"PH","Yes",20,30,29
11510,"male","20-30",11,"PH","Don't Know",20,30,21
11511,"male","20-30",11,"PH","Don't Know",20,30,28
11512,"male","20-30",11,"PH","No",20,30,21
11513,"male","20-30",11,"PH","Don't Know",20,30,25
11514,"male","20-30",11,"PH","Don't Know",20,30,29
11515,"male","20-30",11,"PH","Yes",20,30,23
11516,"male","20-30",11,"PH","Don't Know",20,30,20
11517,"male","20-30",11,"PH","No",20,30,25
11518,"male","20-30",11,"PH","Don't Know",20,30,21
11519,"male","20-30",11,"PH","No",20,30,28
11520,"male","20-30",11,"PH","Yes",20,30,22
11521,"male","20-30",11,"PH","Yes",20,30,24
11522,"male","20-30",11,"PH","No",20,30,23
11523,"female","20-30",11,"PH","Don't Know",20,30,26
11524,"female","20-30",11,"PH","Don't Know",20,30,26
11525,"female","20-30",11,"PH","Yes",20,30,30
11526,"female","20-30",11,"PH","Yes",20,30,26
11527,"female","20-30",11,"PH","No",20,30,29
11528,"female","20-30",11,"PH","Don't Know",20,30,22
11529,"female","20-30",11,"PH","Yes",20,30,26
11530,"female","20-30",11,"PH","Yes",20,30,27
11531,"female","20-30",11,"PH","Don't Know",20,30,25
11532,"female","20-30",11,"PH","Don't Know",20,30,30
11533,"female","20-30",11,"PH","No",20,30,22
11534,"female","20-30",11,"PH","Don't Know",20,30,23
11535,"female","20-30",11,"PH","Don't Know",20,30,28
11536,"female","20-30",11,"PH","Yes",20,30,23
11537,"female","20-30",11,"PH","Don't Know",20,30,29
11538,"female","20-30",11,"PH","Don't Know",20,30,28
11539,"female","20-30",11,"PH","Yes",20,30,24
11540,"female","20-30",11,"PH","Don't Know",20,30,28
11541,"female","20-30",11,"PH","Yes",20,30,20
11542,"female","20-30",11,"PH","Don't Know",20,30,26
11543,"female","20-30",11,"PH","Don't Know",20,30,25
11544,"female","20-30",11,"PH","Yes",20,30,28
11545,"female","20-30",11,"PH","Don't Know",20,30,20
11546,"female","20-30",11,"PH","No",20,30,29
11547,"female","20-30",11,"PH","Yes",20,30,21
11548,"female","20-30",11,"PH","Yes",20,30,25
11549,"female","20-30",11,"PH","Don't Know",20,30,25
11550,"female","20-30",11,"PH","No",20,30,27
11551,"female","20-30",11,"PH","Yes",20,30,30
11552,"female","20-30",11,"PH","Don't Know",20,30,24
11553,"female","20-30",11,"PH","No",20,30,23
11554,"female","20-30",11,"PH","No",20,30,30
11555,"female","20-30",11,"PH","Don't Know",20,30,20
11556,"female","20-30",11,"PH","No",20,30,30
11557,"female","20-30",11,"PH","Yes",20,30,24
11558,"female","20-30",11,"PH","Yes",20,30,20
11559,"female","20-30",11,"PH","Yes",20,30,22
11560,"female","20-30",11,"PH","No",20,30,23
11561,"female","20-30",11,"PH","Don't Know",20,30,24
11562,"female","20-30",11,"PH","Don't Know",20,30,27
11563,"female","20-30",11,"PH","Yes",20,30,21
11564,"female","20-30",11,"PH","Yes",20,30,28
11565,"female","20-30",11,"PH","Don't Know",20,30,23
11566,"female","20-30",11,"PH","No",20,30,24
11567,"female","20-30",11,"PH","Yes",20,30,22
11568,"female","20-30",11,"PH","No",20,30,25
11569,"female","20-30",11,"PH","No",20,30,23
11570,"female","20-30",11,"PH","Yes",20,30,26
11571,"female","20-30",11,"PH","Yes",20,30,25
11572,"female","20-30",11,"PH","Yes",20,30,25
11573,"female","20-30",11,"PH","Yes",20,30,24
11574,"female","20-30",11,"PH","Don't Know",20,30,26
11575,"female","20-30",11,"PH","Yes",20,30,27
11576,"female","20-30",11,"PH","Yes",20,30,20
11577,"female","20-30",11,"PH","Don't Know",20,30,29
11578,"female","20-30",11,"PH","Don't Know",20,30,25
11579,"female","20-30",11,"PH","Yes",20,30,23
11580,"female","20-30",11,"PH","No",20,30,24
11581,"female","20-30",11,"PH","Don't Know",20,30,24
11582,"female","20-30",11,"PH","Yes",20,30,27
11583,"female","20-30",11,"PH","Don't Know",20,30,20
11584,"female","20-30",11,"PH","No",20,30,28
11585,"female","20-30",11,"PH","Yes",20,30,20
11586,"female","20-30",11,"PH","Don't Know",20,30,25
11587,"female","20-30",11,"PH","Don't Know",20,30,24
11588,"female","20-30",11,"PH","Don't Know",20,30,27
11589,"female","20-30",11,"PH","Don't Know",20,30,23
11590,"female","20-30",11,"PH","No",20,30,28
11591,"female","20-30",11,"PH","Don't Know",20,30,29
11592,"female","20-30",11,"PH","No",20,30,23
11593,"female","20-30",11,"PH","Don't Know",20,30,28
11594,"female","20-30",11,"PH","Yes",20,30,20
11595,"female","20-30",11,"PH","No",20,30,26
11596,"female","20-30",11,"PH","Yes",20,30,20
11597,"female","20-30",11,"PH","Yes",20,30,29
11598,"female","20-30",11,"PH","Don't Know",20,30,24
11599,"female","20-30",11,"PH","Yes",20,30,29
11600,"female","20-30",11,"PH","Yes",20,30,22
11601,"female","20-30",11,"PH","No",20,30,24
11602,"female","20-30",11,"PH","Yes",20,30,24
11603,"female","20-30",11,"PH","Yes",20,30,25
11604,"female","20-30",11,"PH","Don't Know",20,30,28
11605,"female","20-30",11,"PH","Don't Know",20,30,21
11606,"female","20-30",11,"PH","Yes",20,30,29
11607,"female","20-30",11,"PH","No",20,30,20
11608,"female","20-30",11,"PH","Yes",20,30,21
11609,"female","20-30",11,"PH","Don't Know",20,30,25
11610,"female","20-30",11,"PH","Yes",20,30,30
11611,"female","20-30",11,"PH","Yes",20,30,28
11612,"female","20-30",11,"PH","Don't Know",20,30,22
11613,"female","20-30",11,"PH","No",20,30,27
11614,"female","20-30",11,"PH","Yes",20,30,24
11615,"female","20-30",11,"PH","Don't Know",20,30,30
11616,"female","20-30",11,"PH","Don't Know",20,30,30
11617,"female","20-30",11,"PH","Don't Know",20,30,27
11618,"female","20-30",11,"PH","Yes",20,30,30
11619,"female","20-30",11,"PH","No",20,30,28
11620,"female","20-30",11,"PH","Yes",20,30,24
11621,"female","20-30",11,"PH","Yes",20,30,25
11622,"female","20-30",11,"PH","Yes",20,30,21
11623,"female","20-30",11,"PH","Yes",20,30,22
11624,"female","20-30",11,"PH","Don't Know",20,30,22
11625,"female","20-30",11,"PH","Yes",20,30,25
11626,"female","20-30",11,"PH","Yes",20,30,20
11627,"female","20-30",11,"PH","Yes",20,30,25
11628,"female","20-30",11,"PH","Yes",20,30,25
11629,"female","20-30",11,"PH","Yes",20,30,21
11630,"female","20-30",11,"PH","Yes",20,30,24
11631,"female","20-30",11,"PH","Yes",20,30,25
11632,"female","20-30",11,"PH","Yes",20,30,29
11633,"female","20-30",11,"PH","Don't Know",20,30,23
11634,"female","20-30",11,"PH","Yes",20,30,25
11635,"female","20-30",11,"PH","No",20,30,22
11636,"female","20-30",11,"PH","Yes",20,30,22
11637,"female","20-30",11,"PH","Yes",20,30,30
11638,"female","20-30",11,"PH","Yes",20,30,27
11639,"female","20-30",11,"PH","No",20,30,21
11640,"female","20-30",11,"PH","Yes",20,30,22
11641,"female","20-30",11,"PH","Yes",20,30,25
11642,"female","20-30",11,"PH","Don't Know",20,30,21
11643,"female","20-30",11,"PH","Yes",20,30,22
11644,"female","20-30",11,"PH","No",20,30,24
11645,"female","20-30",11,"PH","Don't Know",20,30,21
11646,"female","20-30",11,"PH","Don't Know",20,30,23
11647,"female","20-30",11,"PH","No",20,30,26
11648,"female","20-30",11,"PH","Yes",20,30,21
11649,"female","20-30",11,"PH","Yes",20,30,30
11650,"female","20-30",11,"PH","Yes",20,30,28
11651,"female","20-30",11,"PH","Yes",20,30,25
11652,"female","20-30",11,"PH","Don't Know",20,30,26
11653,"female","20-30",11,"PH","Yes",20,30,23
11654,"female","20-30",11,"PH","Yes",20,30,28
11655,"female","20-30",11,"PH","Yes",20,30,29
11656,"female","20-30",11,"PH","Yes",20,30,30
11657,"female","20-30",11,"PH","Don't Know",20,30,23
11658,"female","20-30",11,"PH","No",20,30,26
11659,"female","20-30",11,"PH","Yes",20,30,27
11660,"female","20-30",11,"PH","No",20,30,27
11661,"female","20-30",11,"PH","No",20,30,22
11662,"female","20-30",11,"PH","Don't Know",20,30,23
11663,"female","20-30",11,"PH","Don't Know",20,30,25
11664,"female","20-30",11,"PH","No",20,30,23
11665,"female","20-30",11,"PH","Yes",20,30,26
11666,"female","20-30",11,"PH","Yes",20,30,27
11667,"female","20-30",11,"PH","Yes",20,30,29
11668,"female","20-30",11,"PH","Yes",20,30,27
11669,"female","20-30",11,"PH","Yes",20,30,25
11670,"female","20-30",11,"PH","Don't Know",20,30,27
11671,"female","20-30",11,"PH","No",20,30,23
11672,"female","20-30",11,"PH","Don't Know",20,30,29
11673,"female","20-30",11,"PH","Yes",20,30,20
11674,"female","20-30",11,"PH","Yes",20,30,27
11675,"female","20-30",11,"PH","Don't Know",20,30,23
11676,"female","20-30",11,"PH","Don't Know",20,30,26
11677,"female","20-30",11,"PH","No",20,30,28
11678,"female","20-30",11,"PH","No",20,30,24
11679,"female","20-30",11,"PH","Don't Know",20,30,23
11680,"female","20-30",11,"PH","Yes",20,30,22
11681,"female","20-30",11,"PH","Don't Know",20,30,20
11682,"female","20-30",11,"PH","Don't Know",20,30,24
11683,"female","20-30",11,"PH","Don't Know",20,30,23
11684,"female","20-30",11,"PH","Don't Know",20,30,20
11685,"female","20-30",11,"PH","Yes",20,30,29
11686,"female","20-30",11,"PH","Don't Know",20,30,29
11687,"female","20-30",11,"PH","Yes",20,30,20
11688,"female","20-30",11,"PH","Yes",20,30,21
11689,"female","20-30",11,"PH","Don't Know",20,30,26
11690,"female","20-30",11,"PH","Yes",20,30,22
11691,"female","20-30",11,"PH","No",20,30,29
11692,"female","20-30",11,"PH","Yes",20,30,28
11693,"female","20-30",11,"PH","No",20,30,21
11694,"female","20-30",11,"PH","Yes",20,30,28
11695,"female","20-30",11,"PH","Yes",20,30,25
11696,"female","20-30",11,"PH","Yes",20,30,27
11697,"female","20-30",11,"PH","Don't Know",20,30,26
11698,"female","20-30",11,"PH","No",20,30,20
11699,"female","20-30",11,"PH","Don't Know",20,30,27
11700,"female","20-30",11,"PH","No",20,30,25
11701,"female","20-30",11,"PH","Yes",20,30,27
11702,"female","20-30",11,"PH","Don't Know",20,30,23
11703,"female","20-30",11,"PH","Yes",20,30,29
11704,"female","20-30",11,"PH","No",20,30,23
11705,"female","20-30",11,"PH","Yes",20,30,24
11706,"female","20-30",11,"PH","Yes",20,30,22
11707,"female","20-30",11,"PH","Don't Know",20,30,28
11708,"female","20-30",11,"PH","No",20,30,21
11709,"female","20-30",11,"PH","No",20,30,26
11710,"female","20-30",11,"PH","No",20,30,26
11711,"female","20-30",11,"PH","No",20,30,21
11712,"female","20-30",11,"PH","Don't Know",20,30,26
11713,"female","20-30",11,"PH","Don't Know",20,30,27
11714,"female","20-30",11,"PH","Yes",20,30,29
11715,"female","20-30",11,"PH","Yes",20,30,30
11716,"female","20-30",11,"PH","No",20,30,23
11717,"female","20-30",11,"PH","Yes",20,30,24
11718,"female","20-30",11,"PH","No",20,30,28
11719,"female","20-30",11,"PH","Yes",20,30,28
11720,"female","20-30",11,"PH","No",20,30,21
11721,"female","20-30",11,"PH","Don't Know",20,30,25
11722,"female","20-30",11,"PH","Don't Know",20,30,27
11723,"female","20-30",11,"PH","No",20,30,27
11724,"female","20-30",11,"PH","No",20,30,26
11725,"female","20-30",11,"PH","Don't Know",20,30,30
11726,"female","20-30",11,"PH","Don't Know",20,30,21
