id,gender,age_grp,wave,country,lower,upper,age,norm_raw,vaccine_norm
73,female,20-30,19,PH,20,30,28,48.50130538,49
74,female,20-30,19,PH,20,30,30,67.28398802,67
75,female,20-30,19,PH,20,30,20,58.5667371,59
76,female,20-30,19,PH,20,30,21,62.46738338,62
77,female,20-30,19,PH,20,30,27,67.1601076,67
78,female,20-30,19,PH,20,30,23,53.59897966,54
79,female,20-30,19,PH,20,30,25,51.98525533,52
80,female,20-30,19,PH,20,30,28,45.79194396,46
81,female,20-30,19,PH,20,30,22,18.3712899,18
82,female,20-30,19,PH,20,30,27,72.85015929,73
83,female,20-30,19,PH,20,30,27,89.43790417,89
84,female,20-30,19,PH,20,30,24,69.11904317,69
85,female,20-30,19,PH,20,30,22,79.91554504,80
86,female,20-30,19,PH,20,30,21,55.22603136,55
87,female,20-30,19,PH,20,30,26,40.31527769,40
88,female,20-30,19,PH,20,30,30,39.67703889,40
89,female,20-30,19,PH,20,30,20,38.07240801,38
90,female,20-30,19,PH,20,30,28,52.51960188,53
91,female,20-30,19,PH,20,30,26,59.67627976,60
92,female,20-30,19,PH,20,30,30,54.4063137,54
93,female,20-30,19,PH,20,30,24,59.35678913,59
94,female,20-30,19,PH,20,30,23,37.69574799,38
95,female,20-30,19,PH,20,30,25,50.92762895,51
96,female,20-30,19,PH,20,30,23,44.09220563,44
97,female,20-30,19,PH,20,30,27,71.4636862,71
98,female,20-30,19,PH,20,30,23,56.59721772,57
99,female,20-30,19,PH,20,30,20,58.57798713,59
100,female,20-30,19,PH,20,30,29,39.6351593,40
101,female,20-30,19,PH,20,30,28,25.43003613,25
102,female,20-30,19,PH,20,30,20,61.18120368,61
103,female,20-30,19,PH,20,30,29,43.65926081,44
104,female,20-30,19,PH,20,30,27,28.51808696,29
105,female,20-30,19,PH,20,30,27,55.55902923,56
106,female,20-30,19,PH,20,30,23,44.67918814,45
107,female,20-30,19,PH,20,30,23,39.65213509,40
108,female,20-30,19,PH,20,30,21,58.47145103,58
109,female,20-30,19,PH,20,30,23,51.67360621,52
110,female,20-30,19,PH,20,30,20,34.02446812,34
111,female,20-30,19,PH,20,30,23,52.33508759,52
112,female,20-30,19,PH,20,30,20,60.62618497,61
113,female,20-30,19,PH,20,30,30,62.86693148,63
114,female,20-30,19,PH,20,30,26,35.6879772,36
115,female,20-30,19,PH,20,30,29,54.16857013,54
116,female,20-30,19,PH,20,30,28,35.68860971,36
117,female,20-30,19,PH,20,30,30,58.95801939,59
118,female,20-30,19,PH,20,30,30,90.55294791,91
119,female,20-30,19,PH,20,30,28,27.446261,27
120,female,20-30,19,PH,20,30,20,57.07723272,57
121,female,20-30,19,PH,20,30,21,58.95441121,59
122,female,20-30,19,PH,20,30,24,52.54672852,53
123,female,20-30,19,PH,20,30,25,108.0843987,100
124,female,20-30,19,PH,20,30,22,77.41451361,77
125,female,20-30,19,PH,20,30,23,71.84241304,72
126,female,20-30,19,PH,20,30,28,49.39604758,49
127,female,20-30,19,PH,20,30,26,32.08770143,32
128,female,20-30,19,PH,20,30,20,48.12402518,48
129,female,20-30,19,PH,20,30,23,46.81735933,47
130,female,20-30,19,PH,20,30,24,61.39842729,61
131,female,20-30,19,PH,20,30,23,79.51146916,80
132,female,20-30,19,PH,20,30,21,68.47007233,68
133,female,20-30,19,PH,20,30,21,37.71940416,38
134,female,20-30,19,PH,20,30,30,52.32008034,52
135,female,20-30,19,PH,20,30,23,25.94705418,26
136,female,20-30,19,PH,20,30,27,43.12036613,43
137,female,20-30,19,PH,20,30,21,74.05574839,74
138,female,20-30,19,PH,20,30,20,32.99251745,33
139,female,20-30,19,PH,20,30,24,55.95084894,56
140,female,20-30,19,PH,20,30,27,59.76873585,60
141,female,20-30,19,PH,20,30,30,41.82177607,42
142,female,20-30,19,PH,20,30,28,70.86176068,71
143,female,20-30,19,PH,20,30,26,42.24545694,42
144,female,20-30,19,PH,20,30,23,67.25663118,67
145,female,20-30,19,PH,20,30,21,33.2612457,33
146,female,20-30,19,PH,20,30,25,59.62659977,60
147,female,20-30,19,PH,20,30,22,70.92248042,71
148,female,20-30,19,PH,20,30,20,41.30356886,41
149,female,20-30,19,PH,20,30,25,75.46273255,75
150,female,20-30,19,PH,20,30,21,62.82452796,63
151,female,20-30,19,PH,20,30,24,79.89144562,80
152,female,20-30,19,PH,20,30,21,71.77579891,72
153,female,20-30,19,PH,20,30,29,48.48144311,48
154,female,20-30,19,PH,20,30,21,35.09218443,35
155,female,20-30,19,PH,20,30,30,81.68166683,82
156,female,20-30,19,PH,20,30,28,44.05736423,44
157,female,20-30,19,PH,20,30,22,65.26350678,65
158,female,20-30,19,PH,20,30,22,39.08522646,39
159,female,20-30,19,PH,20,30,24,45.42987809,45
160,female,20-30,19,PH,20,30,28,50.97359122,51
161,female,20-30,19,PH,20,30,23,61.40492367,61
162,female,20-30,19,PH,20,30,20,55.18618669,55
163,female,20-30,19,PH,20,30,23,61.65532227,62
164,female,20-30,19,PH,20,30,21,58.55512113,59
165,female,20-30,19,PH,20,30,20,42.10170643,42
166,female,20-30,19,PH,20,30,23,73.43181166,73
167,female,20-30,19,PH,20,30,23,63.79946135,64
168,female,20-30,19,PH,20,30,30,58.97396174,59
169,female,20-30,19,PH,20,30,25,36.02620358,36
170,female,20-30,19,PH,20,30,28,36.42164581,36
171,female,20-30,19,PH,20,30,30,69.67241439,70
172,female,20-30,19,PH,20,30,24,61.86415573,62
173,female,20-30,19,PH,20,30,23,70.74875174,71
174,female,20-30,19,PH,20,30,27,26.67127287,27
175,female,20-30,19,PH,20,30,30,27.97860986,28
176,female,20-30,19,PH,20,30,27,33.39721471,33
177,female,20-30,19,PH,20,30,20,62.28381052,62
178,female,20-30,19,PH,20,30,26,48.96224545,49
179,female,20-30,19,PH,20,30,24,42.83194741,43
180,female,20-30,19,PH,20,30,25,40.69120871,41
181,female,20-30,19,PH,20,30,26,42.41415921,42
182,female,20-30,19,PH,20,30,24,47.48805262,47
183,female,20-30,19,PH,20,30,30,54.46155041,54
184,female,20-30,19,PH,20,30,28,37.89831401,38
185,female,20-30,19,PH,20,30,29,46.62197717,47
186,female,20-30,19,PH,20,30,25,56.17259361,56
187,female,20-30,19,PH,20,30,28,39.73963675,40
188,female,20-30,19,PH,20,30,22,73.98852792,74
189,female,20-30,19,PH,20,30,26,53.22545772,53
190,female,20-30,19,PH,20,30,28,44.78770714,45
191,female,20-30,19,PH,20,30,27,44.15356222,44
192,female,20-30,19,PH,20,30,28,31.53842168,32
193,female,20-30,19,PH,20,30,26,32.14474266,32
194,female,20-30,19,PH,20,30,30,58.7294662,59
195,female,20-30,19,PH,20,30,23,66.21287794,66
196,female,20-30,19,PH,20,30,28,77.95576417,78
197,female,20-30,19,PH,20,30,20,63.99563311,64
198,female,20-30,19,PH,20,30,30,60.33315713,60
199,female,20-30,19,PH,20,30,28,66.83726625,67
200,female,20-30,19,PH,20,30,20,52.66569108,53
201,female,20-30,19,PH,20,30,24,40.04389977,40
202,female,20-30,19,PH,20,30,28,33.44300802,33
203,female,20-30,19,PH,20,30,22,76.20090266,76
204,female,20-30,19,PH,20,30,27,77.03109933,77
205,female,20-30,19,PH,20,30,28,89.03431278,89
206,female,20-30,19,PH,20,30,21,55.69815219,56
207,female,20-30,19,PH,20,30,21,56.01394637,56
208,female,20-30,19,PH,20,30,25,66.60574435,67
209,female,20-30,19,PH,20,30,25,45.91001748,46
210,female,20-30,19,PH,20,30,27,63.03058475,63
211,female,20-30,19,PH,20,30,27,81.2551598,81
212,female,20-30,19,PH,20,30,23,63.2555148,63
213,female,20-30,19,PH,20,30,28,36.47730473,36
214,female,20-30,19,PH,20,30,21,48.39295431,48
215,female,20-30,19,PH,20,30,25,40.01196524,40
216,female,20-30,19,PH,20,30,30,56.8543996,57
217,female,20-30,19,PH,20,30,21,46.50758088,47
218,female,20-30,19,PH,20,30,23,34.64290706,35
219,female,20-30,19,PH,20,30,20,44.94879,45
220,female,20-30,19,PH,20,30,26,31.3874819,31
221,female,20-30,19,PH,20,30,20,36.94390689,37
222,female,20-30,19,PH,20,30,23,55.13683473,55
223,female,20-30,19,PH,20,30,24,45.94664403,46
224,female,20-30,19,PH,20,30,21,38.01772388,38
225,female,20-30,19,PH,20,30,29,69.49237619,69
226,female,20-30,19,PH,20,30,29,39.64022116,40
227,female,20-30,19,PH,20,30,20,76.77035144,77
228,female,20-30,19,PH,20,30,25,60.02466872,60
229,female,20-30,19,PH,20,30,27,43.03935376,43
230,female,20-30,19,PH,20,30,28,33.55658002,34
231,female,20-30,19,PH,20,30,28,35.7325635,36
232,female,20-30,19,PH,20,30,24,60.24905694,60
233,female,20-30,19,PH,20,30,30,54.1970409,54
234,female,20-30,19,PH,20,30,23,66.55174814,67
235,female,20-30,19,PH,20,30,26,35.36768701,35
236,female,20-30,19,PH,20,30,28,61.10741457,61
237,female,20-30,19,PH,20,30,29,68.52461482,69
238,female,20-30,19,PH,20,30,23,65.07282091,65
239,female,20-30,19,PH,20,30,20,24.88474338,25
240,female,20-30,19,PH,20,30,29,62.40183894,62
241,female,20-30,19,PH,20,30,28,53.02663166,53
242,female,20-30,19,PH,20,30,30,46.81037076,47
243,female,20-30,19,PH,20,30,24,41.80571772,42
244,female,20-30,19,PH,20,30,21,60.78019713,61
245,female,20-30,19,PH,20,30,27,35.25866925,35
246,female,20-30,19,PH,20,30,27,66.20372006,66
247,female,20-30,19,PH,20,30,21,39.59047665,40
248,female,20-30,19,PH,20,30,24,43.3618631,43
249,female,20-30,19,PH,20,30,21,39.81128633,40
250,female,20-30,19,PH,20,30,26,36.39205329,36
251,female,20-30,19,PH,20,30,29,27.9243411,28
252,female,20-30,19,PH,20,30,25,54.21722993,54
253,female,20-30,19,PH,20,30,21,32.15735485,32
254,female,20-30,19,PH,20,30,29,79.21068486,79
255,female,20-30,19,PH,20,30,29,71.2464577,71
256,female,20-30,19,PH,20,30,23,59.19374767,59
257,female,20-30,19,PH,20,30,27,50.74600398,51
258,female,20-30,19,PH,20,30,22,66.69436243,67
259,female,20-30,19,PH,20,30,22,41.76115269,42
260,female,20-30,19,PH,20,30,30,39.29856837,39
261,female,20-30,19,PH,20,30,28,36.72984984,37
262,female,20-30,19,PH,20,30,29,65.1700387,65
263,female,20-30,19,PH,20,30,29,67.48056105,67
264,female,20-30,19,PH,20,30,24,48.96985237,49
265,male,20-30,19,PH,20,30,25,50.80183613,51
266,male,20-30,19,PH,20,30,25,64.87942893,65
267,male,20-30,19,PH,20,30,26,34.18632164,34
268,male,20-30,19,PH,20,30,28,70.66345826,71
269,male,20-30,19,PH,20,30,28,65.40463029,65
270,male,20-30,19,PH,20,30,26,74.16482718,74
271,male,20-30,19,PH,20,30,20,38.28226461,38
272,male,20-30,19,PH,20,30,25,63.49406173,63
273,male,20-30,19,PH,20,30,28,63.57594716,64
274,male,20-30,19,PH,20,30,24,81.21326681,81
275,male,20-30,19,PH,20,30,25,48.99975029,49
276,male,20-30,19,PH,20,30,24,61.35748509,61
277,male,20-30,19,PH,20,30,26,62.0578779,62
278,male,20-30,19,PH,20,30,23,52.33623659,52
279,male,20-30,19,PH,20,30,25,31.45013419,31
280,male,20-30,19,PH,20,30,27,66.45463225,66
281,male,20-30,19,PH,20,30,20,70.50191521,71
282,male,20-30,19,PH,20,30,26,72.67348724,73
283,male,20-30,19,PH,20,30,22,58.29216242,58
284,male,20-30,19,PH,20,30,21,76.53761648,77
285,male,20-30,19,PH,20,30,22,70.8255576,71
286,male,20-30,19,PH,20,30,22,56.24668632,56
287,male,20-30,19,PH,20,30,21,47.91326613,48
288,male,20-30,19,PH,20,30,26,52.62719042,53
289,male,20-30,19,PH,20,30,23,21.34569264,21
290,male,20-30,19,PH,20,30,21,35.83266016,36
291,male,20-30,19,PH,20,30,25,33.90849991,34
292,male,20-30,19,PH,20,30,20,36.46242066,36
293,male,20-30,19,PH,20,30,21,55.24659702,55
294,male,20-30,19,PH,20,30,24,36.42383861,36
295,male,20-30,19,PH,20,30,26,37.7658242,38
296,male,20-30,19,PH,20,30,24,66.93033192,67
297,male,20-30,19,PH,20,30,20,42.90530449,43
298,male,20-30,19,PH,20,30,30,40.70320562,41
299,male,20-30,19,PH,20,30,30,37.88786084,38
300,male,20-30,19,PH,20,30,26,69.55973146,70
301,male,20-30,19,PH,20,30,27,59.58182016,60
302,male,20-30,19,PH,20,30,23,58.84913957,59
303,male,20-30,19,PH,20,30,22,59.76311486,60
304,male,20-30,19,PH,20,30,26,57.76568498,58
305,male,20-30,19,PH,20,30,28,68.28550415,68
306,male,20-30,19,PH,20,30,29,47.24194772,47
307,male,20-30,19,PH,20,30,26,68.85344715,69
308,male,20-30,19,PH,20,30,21,36.24931962,36
309,male,20-30,19,PH,20,30,23,35.88986067,36
310,male,20-30,19,PH,20,30,20,33.41311067,33
311,male,20-30,19,PH,20,30,29,40.24207041,40
312,male,20-30,19,PH,20,30,20,69.05728716,69
313,male,20-30,19,PH,20,30,21,52.405308,52
314,male,20-30,19,PH,20,30,24,50.14863943,50
315,male,20-30,19,PH,20,30,22,66.51584883,67
316,male,20-30,19,PH,20,30,22,41.56418832,42
317,male,20-30,19,PH,20,30,27,57.79997931,58
318,male,20-30,19,PH,20,30,21,62.29929016,62
319,male,20-30,19,PH,20,30,26,35.0070992,35
320,male,20-30,19,PH,20,30,27,62.95683033,63
321,male,20-30,19,PH,20,30,25,67.53964025,68
322,male,20-30,19,PH,20,30,26,37.36373993,37
323,male,20-30,19,PH,20,30,28,61.93782009,62
324,male,20-30,19,PH,20,30,22,62.58785234,63
325,male,20-30,19,PH,20,30,30,61.47728166,61
326,male,20-30,19,PH,20,30,30,59.83293886,60
327,male,20-30,19,PH,20,30,20,24.1324609,24
328,male,20-30,19,PH,20,30,28,45.27165011,45
329,male,20-30,19,PH,20,30,21,56.04284248,56
330,male,20-30,19,PH,20,30,24,39.7196308,40
331,male,20-30,19,PH,20,30,20,47.8089758,48
332,male,20-30,19,PH,20,30,21,58.97398524,59
333,male,20-30,19,PH,20,30,24,40.24270058,40
334,male,20-30,19,PH,20,30,26,55.27087429,55
335,male,20-30,19,PH,20,30,21,59.783646,60
336,male,20-30,19,PH,20,30,22,59.4925306,59
337,male,20-30,19,PH,20,30,22,41.64587648,42
338,male,20-30,19,PH,20,30,22,54.44062198,54
339,male,20-30,19,PH,20,30,30,64.41521754,64
340,female,31-40,19,PH,31,40,33,45.46231325,45
341,female,31-40,19,PH,31,40,36,45.45907614,45
342,female,31-40,19,PH,31,40,39,-7.566772338,-8
343,female,31-40,19,PH,31,40,31,59.68136194,60
344,female,31-40,19,PH,31,40,32,75.10062695,75
345,female,31-40,19,PH,31,40,32,69.14025085,69
346,female,31-40,19,PH,31,40,37,59.2071003,59
347,female,31-40,19,PH,31,40,39,63.83059691,64
348,female,31-40,19,PH,31,40,35,82.47077741,82
349,female,31-40,19,PH,31,40,33,62.15455363,62
350,female,31-40,19,PH,31,40,38,41.3953244,41
351,female,31-40,19,PH,31,40,38,56.75322993,57
352,female,31-40,19,PH,31,40,36,28.8562857,29
353,female,31-40,19,PH,31,40,38,46.99452919,47
354,female,31-40,19,PH,31,40,34,61.43492913,61
355,female,31-40,19,PH,31,40,36,24.75467311,25
356,female,31-40,19,PH,31,40,38,67.20593209,67
357,female,31-40,19,PH,31,40,33,66.07545514,66
358,female,31-40,19,PH,31,40,40,58.46267122,58
359,female,31-40,19,PH,31,40,34,60.4114021,60
360,female,31-40,19,PH,31,40,40,49.98862519,50
361,female,31-40,19,PH,31,40,37,21.18052724,21
362,female,31-40,19,PH,31,40,31,63.77183584,64
363,female,31-40,19,PH,31,40,31,53.62116315,54
364,female,31-40,19,PH,31,40,38,48.01988765,48
365,female,31-40,19,PH,31,40,35,45.32991972,45
366,female,31-40,19,PH,31,40,31,38.17965505,38
367,female,31-40,19,PH,31,40,33,43.79753778,44
368,female,31-40,19,PH,31,40,38,48.94789394,49
369,female,31-40,19,PH,31,40,39,86.59808819,87
370,female,31-40,19,PH,31,40,31,49.83523099,50
371,female,31-40,19,PH,31,40,36,59.56358105,60
372,female,31-40,19,PH,31,40,35,55.84575488,56
373,female,31-40,19,PH,31,40,35,34.18409215,34
374,female,31-40,19,PH,31,40,31,63.52077351,64
375,female,31-40,19,PH,31,40,31,31.29153237,31
376,female,31-40,19,PH,31,40,31,61.13918171,61
377,female,31-40,19,PH,31,40,39,47.64431359,48
378,female,31-40,19,PH,31,40,37,83.73265041,84
379,female,31-40,19,PH,31,40,40,69.03493941,69
380,female,31-40,19,PH,31,40,34,55.82917912,56
381,female,31-40,19,PH,31,40,38,51.72833062,52
382,female,31-40,19,PH,31,40,38,75.28661793,75
383,female,31-40,19,PH,31,40,33,66.28086733,66
384,female,31-40,19,PH,31,40,31,56.7112662,57
385,female,31-40,19,PH,31,40,38,65.69881977,66
386,female,31-40,19,PH,31,40,31,53.11287378,53
387,female,31-40,19,PH,31,40,34,28.158217,28
388,female,31-40,19,PH,31,40,34,43.13543967,43
389,female,31-40,19,PH,31,40,31,61.71320878,62
390,female,31-40,19,PH,31,40,35,63.14515378,63
391,female,31-40,19,PH,31,40,40,46.31204313,46
392,female,31-40,19,PH,31,40,40,50.40939209,50
393,female,31-40,19,PH,31,40,38,64.05986953,64
394,female,31-40,19,PH,31,40,32,52.23603042,52
395,female,31-40,19,PH,31,40,39,72.29203784,72
396,female,31-40,19,PH,31,40,40,47.28177434,47
397,female,31-40,19,PH,31,40,38,43.96378923,44
398,female,31-40,19,PH,31,40,32,71.86239533,72
399,female,31-40,19,PH,31,40,40,72.11242285,72
400,female,31-40,19,PH,31,40,38,75.04761049,75
401,female,31-40,19,PH,31,40,34,62.67812642,63
402,female,31-40,19,PH,31,40,35,65.1262361,65
403,female,31-40,19,PH,31,40,36,101.645315,100
404,female,31-40,19,PH,31,40,31,59.06905388,59
405,female,31-40,19,PH,31,40,34,63.40963761,63
406,female,31-40,19,PH,31,40,39,70.66550683,71
407,female,31-40,19,PH,31,40,37,58.50530163,59
408,female,31-40,19,PH,31,40,37,61.57024754,62
409,female,31-40,19,PH,31,40,39,96.89074809,97
410,female,31-40,19,PH,31,40,37,82.67755336,83
411,female,31-40,19,PH,31,40,32,48.69831583,49
412,female,31-40,19,PH,31,40,32,53.18190816,53
413,female,31-40,19,PH,31,40,36,63.93972081,64
414,female,31-40,19,PH,31,40,35,46.66242769,47
415,female,31-40,19,PH,31,40,33,40.58807656,41
416,female,31-40,19,PH,31,40,39,70.70285102,71
417,female,31-40,19,PH,31,40,39,49.26561143,49
418,female,31-40,19,PH,31,40,31,15.14461689,15
419,female,31-40,19,PH,31,40,36,67.53591088,68
420,female,31-40,19,PH,31,40,34,56.75575397,57
421,female,31-40,19,PH,31,40,35,33.60366099,34
422,female,31-40,19,PH,31,40,37,42.71591137,43
423,female,31-40,19,PH,31,40,32,59.26070057,59
424,female,31-40,19,PH,31,40,40,52.79077058,53
425,female,31-40,19,PH,31,40,34,27.65019098,28
426,female,31-40,19,PH,31,40,31,36.45021719,36
427,female,31-40,19,PH,31,40,32,71.41894973,71
428,female,31-40,19,PH,31,40,31,42.13453405,42
429,female,31-40,19,PH,31,40,33,45.17289397,45
430,female,31-40,19,PH,31,40,33,66.82063833,67
431,female,31-40,19,PH,31,40,38,47.74176241,48
432,female,31-40,19,PH,31,40,32,45.03227163,45
433,female,31-40,19,PH,31,40,31,63.56364366,64
434,female,31-40,19,PH,31,40,33,54.18214907,54
435,female,31-40,19,PH,31,40,33,36.13011487,36
436,female,31-40,19,PH,31,40,38,55.45748373,55
437,female,31-40,19,PH,31,40,35,36.58334146,37
438,female,31-40,19,PH,31,40,38,37.54889663,38
439,female,31-40,19,PH,31,40,34,44.58758691,45
440,female,31-40,19,PH,31,40,40,8.228649346,8
441,female,31-40,19,PH,31,40,34,91.86369302,92
442,female,31-40,19,PH,31,40,38,53.21975353,53
443,female,31-40,19,PH,31,40,33,54.1070595,54
444,female,31-40,19,PH,31,40,35,85.41840702,85
445,female,31-40,19,PH,31,40,37,67.99396101,68
446,female,31-40,19,PH,31,40,31,41.84889981,42
447,female,31-40,19,PH,31,40,32,88.24020538,88
448,female,31-40,19,PH,31,40,32,42.58612197,43
449,female,31-40,19,PH,31,40,40,38.29027302,38
450,female,31-40,19,PH,31,40,39,37.17082635,37
451,female,31-40,19,PH,31,40,35,62.94734499,63
452,female,31-40,19,PH,31,40,40,53.67571126,54
453,female,31-40,19,PH,31,40,35,78.41233995,78
454,female,31-40,19,PH,31,40,39,73.43317333,73
455,female,31-40,19,PH,31,40,36,95.65622804,96
456,female,31-40,19,PH,31,40,35,59.7285224,60
457,female,31-40,19,PH,31,40,38,39.3300304,39
458,female,31-40,19,PH,31,40,39,70.22570189,70
459,female,31-40,19,PH,31,40,37,30.51500789,31
460,female,31-40,19,PH,31,40,34,17.4177534,17
461,female,31-40,19,PH,31,40,31,39.06421637,39
462,female,31-40,19,PH,31,40,33,46.85567977,47
463,female,31-40,19,PH,31,40,40,57.773951,58
464,female,31-40,19,PH,31,40,31,43.82090419,44
465,female,31-40,19,PH,31,40,35,66.57281014,67
466,female,31-40,19,PH,31,40,39,34.75964218,35
467,female,31-40,19,PH,31,40,37,54.64794014,55
468,female,31-40,19,PH,31,40,34,17.05905879,17
469,female,31-40,19,PH,31,40,40,48.66005593,49
470,female,31-40,19,PH,31,40,35,26.69377089,27
471,female,31-40,19,PH,31,40,33,62.34968857,62
472,female,31-40,19,PH,31,40,40,24.84039472,25
473,female,31-40,19,PH,31,40,37,46.53424336,47
474,female,31-40,19,PH,31,40,33,21.22441756,21
475,female,31-40,19,PH,31,40,36,43.77190439,44
476,female,31-40,19,PH,31,40,33,65.6547165,66
477,female,31-40,19,PH,31,40,37,42.36742947,42
478,female,31-40,19,PH,31,40,38,43.27111205,43
479,female,31-40,19,PH,31,40,34,64.04009834,64
480,female,31-40,19,PH,31,40,37,34.62361368,35
481,female,31-40,19,PH,31,40,39,43.83136389,44
482,female,31-40,19,PH,31,40,36,36.91331483,37
483,female,31-40,19,PH,31,40,40,51.44361805,51
484,female,31-40,19,PH,31,40,37,56.43676405,56
485,female,31-40,19,PH,31,40,39,50.37424965,50
486,female,31-40,19,PH,31,40,39,58.65972135,59
487,female,31-40,19,PH,31,40,38,53.32507521,53
488,female,31-40,19,PH,31,40,31,53.28923448,53
489,female,31-40,19,PH,31,40,40,67.24450129,67
490,female,31-40,19,PH,31,40,38,61.59976416,62
491,female,31-40,19,PH,31,40,33,44.02661678,44
492,female,31-40,19,PH,31,40,36,57.0848639,57
493,female,31-40,19,PH,31,40,38,31.11807856,31
494,female,31-40,19,PH,31,40,31,62.07227421,62
495,female,31-40,19,PH,31,40,36,51.4082987,51
496,female,31-40,19,PH,31,40,40,60.97259883,61
497,female,31-40,19,PH,31,40,36,40.76201917,41
498,female,31-40,19,PH,31,40,40,64.6374892,65
499,female,31-40,19,PH,31,40,36,60.44244459,60
500,female,31-40,19,PH,31,40,32,66.58794146,67
501,female,31-40,19,PH,31,40,36,41.31343087,41
502,female,31-40,19,PH,31,40,34,79.59535433,80
503,female,31-40,19,PH,31,40,34,71.05612098,71
504,female,31-40,19,PH,31,40,38,45.28581086,45
505,male,31-40,19,PH,31,40,40,49.86007313,50
506,male,31-40,19,PH,31,40,36,82.4276305,82
507,male,31-40,19,PH,31,40,31,53.78306666,54
508,male,31-40,19,PH,31,40,39,59.45021925,59
509,male,31-40,19,PH,31,40,40,61.26652049,61
510,male,31-40,19,PH,31,40,35,62.27215803,62
511,male,31-40,19,PH,31,40,38,42.50603423,43
512,male,31-40,19,PH,31,40,36,57.85024493,58
513,male,31-40,19,PH,31,40,33,60.06955463,60
514,male,31-40,19,PH,31,40,37,51.23678168,51
515,male,31-40,19,PH,31,40,32,49.43143437,49
516,male,31-40,19,PH,31,40,39,64.27243277,64
517,male,31-40,19,PH,31,40,38,46.70240721,47
518,male,31-40,19,PH,31,40,40,50.09921935,50
519,male,31-40,19,PH,31,40,39,46.4520857,46
520,male,31-40,19,PH,31,40,33,41.88559624,42
521,male,31-40,19,PH,31,40,37,69.68457435,70
522,male,31-40,19,PH,31,40,33,76.43353719,76
523,male,31-40,19,PH,31,40,35,51.08985028,51
524,male,31-40,19,PH,31,40,37,49.81046511,50
525,male,31-40,19,PH,31,40,35,57.4415997,57
526,male,31-40,19,PH,31,40,34,73.90265037,74
527,male,31-40,19,PH,31,40,36,59.76586558,60
528,male,31-40,19,PH,31,40,34,77.91602082,78
529,male,31-40,19,PH,31,40,39,48.23318719,48
530,male,31-40,19,PH,31,40,38,60.79636861,61
531,male,31-40,19,PH,31,40,31,53.88821868,54
532,male,31-40,19,PH,31,40,39,55.34260374,55
533,male,31-40,19,PH,31,40,39,58.966328,59
534,male,31-40,19,PH,31,40,36,57.49530427,57
535,male,31-40,19,PH,31,40,31,52.81693542,53
536,male,31-40,19,PH,31,40,37,33.22137738,33
537,male,31-40,19,PH,31,40,34,38.53794016,39
538,male,31-40,19,PH,31,40,34,47.81246982,48
539,male,31-40,19,PH,31,40,31,62.67209203,63
540,male,31-40,19,PH,31,40,31,67.97584566,68
541,male,31-40,19,PH,31,40,40,56.91253559,57
542,male,31-40,19,PH,31,40,33,39.65795619,40
543,male,31-40,19,PH,31,40,35,43.02962123,43
544,male,31-40,19,PH,31,40,35,80.27421824,80
545,male,31-40,19,PH,31,40,32,45.04090176,45
546,male,31-40,19,PH,31,40,36,64.68477559,65
547,male,31-40,19,PH,31,40,36,63.32274873,63
548,male,31-40,19,PH,31,40,39,65.04258009,65
549,male,31-40,19,PH,31,40,35,39.16997982,39
550,male,31-40,19,PH,31,40,39,52.84349232,53
551,male,31-40,19,PH,31,40,31,32.69392967,33
552,male,31-40,19,PH,31,40,40,52.8477381,53
553,male,31-40,19,PH,31,40,36,67.38783858,67
554,male,31-40,19,PH,31,40,38,48.74563963,49
555,male,31-40,19,PH,31,40,33,63.75866867,64
556,male,31-40,19,PH,31,40,40,60.70014432,61
557,male,31-40,19,PH,31,40,38,49.49644208,49
558,male,31-40,19,PH,31,40,36,57.44452101,57
559,male,31-40,19,PH,31,40,37,63.54472316,64
560,male,31-40,19,PH,31,40,33,50.00751202,50
561,male,31-40,19,PH,31,40,40,44.56943704,45
562,male,31-40,19,PH,31,40,33,44.26985058,44
563,male,31-40,19,PH,31,40,40,49.35248862,49
564,male,31-40,19,PH,31,40,35,59.38397183,59
565,male,31-40,19,PH,31,40,32,43.26056426,43
566,male,31-40,19,PH,31,40,38,38.2680704,38
567,male,31-40,19,PH,31,40,38,55.62187328,56
568,male,31-40,19,PH,31,40,34,44.43148898,44
569,male,31-40,19,PH,31,40,39,39.07641088,39
570,male,31-40,19,PH,31,40,40,63.30964356,63
571,male,31-40,19,PH,31,40,39,37.23806131,37
572,male,31-40,19,PH,31,40,36,56.38551226,56
573,male,31-40,19,PH,31,40,37,69.47176294,69
574,male,31-40,19,PH,31,40,37,65.54320899,66
575,male,31-40,19,PH,31,40,39,69.49528072,69
576,male,31-40,19,PH,31,40,35,53.58124996,54
577,male,31-40,19,PH,31,40,35,71.2887941,71
578,male,31-40,19,PH,31,40,31,47.16861877,47
579,male,31-40,19,PH,31,40,37,38.99257895,39
580,male,31-40,19,PH,31,40,40,43.32441741,43
581,male,31-40,19,PH,31,40,37,47.65375515,48
582,male,31-40,19,PH,31,40,32,39.14875575,39
583,male,31-40,19,PH,31,40,36,69.00145573,69
584,male,31-40,19,PH,31,40,38,51.77200882,52
585,male,31-40,19,PH,31,40,35,66.52135099,67
586,male,31-40,19,PH,31,40,39,52.0969052,52
587,male,31-40,19,PH,31,40,36,33.33895387,33
588,male,31-40,19,PH,31,40,40,56.86037172,57
589,male,31-40,19,PH,31,40,35,45.29433178,45
